clim,ssp,Window_U_value,Roof_Rc_value,Floor_Rc_value,Façade_Rc_value,ifn,heat,cool,Energy_Consumption,label,co2,crt,uwin,rr,rf,rwall,inf,cost
0.0,0.0,3.0,1.0,2.0,0.0,0.0,202.75078807135168,17.580915896082203,228.2431161206709,7.0,72.15257555324263,1.54,3.0,1.0,2.0,0.0,0.0,20693.0869
0.0,0.0,3.0,1.0,2.0,0.0,1.0,111.77773086430022,26.41923800554786,150.08562597234462,5.0,42.83914904887734,1.54,3.0,1.0,2.0,0.0,1.0,22093.0869
0.0,0.0,3.0,1.0,2.0,0.0,2.0,98.72461729872158,28.67888262943133,140.30899711139702,5.0,38.81460540275128,1.54,3.0,1.0,2.0,0.0,2.0,22393.0869
0.0,0.0,3.0,1.0,2.0,0.0,3.0,85.90941418482824,31.271160958499607,131.25259757465267,5.0,34.93182327824703,1.54,3.0,1.0,2.0,0.0,3.0,22793.0869
0.0,0.0,3.0,1.0,2.0,1.0,0.0,158.37271086313515,15.907711567442382,181.4388926359266,6.0,56.75783291030791,1.54,3.0,1.0,2.0,1.0,0.0,21430.1125
0.0,0.0,3.0,1.0,2.0,1.0,1.0,69.74331254944614,27.952095275549507,110.27385069899292,5.0,28.82795970223725,1.54,3.0,1.0,2.0,1.0,1.0,22830.1125
0.0,0.0,3.0,1.0,2.0,1.0,2.0,57.39726586113088,31.285016829559723,102.76054026399248,4.0,25.24022847259393,1.54,3.0,1.0,2.0,1.0,2.0,23130.1125
0.0,0.0,3.0,1.0,2.0,1.0,3.0,45.401010303003936,35.195557661173844,96.434568911706,4.0,21.87713055501615,1.54,3.0,1.0,2.0,1.0,3.0,23530.1125
0.0,0.0,3.0,1.0,2.0,2.0,0.0,154.00820104315142,15.804391820520983,176.92456918290685,6.0,55.254992057826826,1.54,3.0,1.0,2.0,2.0,0.0,26397.6725
0.0,0.0,3.0,1.0,2.0,2.0,1.0,65.67086261286536,28.30743547535533,106.7166440521306,5.0,27.50835398036425,1.54,3.0,1.0,2.0,2.0,1.0,27797.6725
0.0,0.0,3.0,1.0,2.0,2.0,2.0,53.42990504364091,31.782475079637035,99.5144939091146,4.0,23.982360654411487,1.54,3.0,1.0,2.0,2.0,2.0,28097.6725
0.0,0.0,3.0,1.0,2.0,2.0,3.0,41.56738228887925,35.86373427824534,93.569796992335,4.0,20.69597335113784,1.54,3.0,1.0,2.0,2.0,3.0,28497.6725
0.0,0.0,3.0,1.0,2.0,3.0,0.0,150.20647332987727,15.71918230384902,172.99928767045836,6.0,53.94681129376264,1.54,3.0,1.0,2.0,3.0,0.0,25517.1189
0.0,0.0,3.0,1.0,2.0,3.0,1.0,62.15621100096854,28.64791698744181,103.69569063275917,4.0,26.37568054903116,1.54,3.0,1.0,2.0,3.0,1.0,26917.1189
0.0,0.0,3.0,1.0,2.0,3.0,2.0,49.97482464536135,32.26431068220937,96.75807513456492,4.0,22.895809234267176,1.54,3.0,1.0,2.0,3.0,2.0,27217.1189
0.0,0.0,3.0,1.0,2.0,3.0,3.0,38.20532889436021,36.49820957430819,91.12773277710708,4.0,19.66898417618087,1.54,3.0,1.0,2.0,3.0,3.0,27617.1189
0.0,0.0,3.0,1.0,2.0,4.0,0.0,148.70782074855651,15.687003246350718,171.45397545576506,6.0,53.4313806485914,1.54,3.0,1.0,2.0,4.0,0.0,26596.3749
0.0,0.0,3.0,1.0,2.0,4.0,1.0,60.76922418174295,28.798988395102324,102.52775735464132,4.0,25.93175109809633,1.54,3.0,1.0,2.0,4.0,1.0,27996.3749
0.0,0.0,3.0,1.0,2.0,4.0,2.0,48.61628181691909,32.45938293384901,95.68238707100014,4.0,22.46960289464685,1.54,3.0,1.0,2.0,4.0,2.0,28296.3749
0.0,0.0,3.0,1.0,2.0,4.0,3.0,36.88973119331846,36.75757294606603,90.1882119651142,4.0,19.26914445485836,1.54,3.0,1.0,2.0,4.0,3.0,28696.3749
0.0,0.0,3.0,1.0,3.0,0.0,0.0,202.65350743877744,17.884938275204263,228.5866679378236,7.0,72.17513623354671,1.54,3.0,1.0,3.0,0.0,0.0,20650.287
0.0,0.0,3.0,1.0,3.0,0.0,1.0,111.71056446104312,26.876482001079545,150.68146336260847,5.0,42.89998812295222,1.54,3.0,1.0,3.0,0.0,1.0,22050.287
0.0,0.0,3.0,1.0,3.0,0.0,2.0,98.66158490339986,29.168259192500493,140.95556073252556,5.0,38.882730299383546,1.54,3.0,1.0,3.0,0.0,2.0,22350.287
0.0,0.0,3.0,1.0,3.0,0.0,3.0,85.85655299126526,31.791004597477592,131.95350965760775,5.0,35.00898185836859,1.54,3.0,1.0,3.0,0.0,3.0,22750.287
0.0,0.0,3.0,1.0,3.0,1.0,0.0,158.19759392722708,16.260993414481085,181.77603437822464,6.0,56.762943730107246,1.54,3.0,1.0,3.0,1.0,0.0,21387.3126
0.0,0.0,3.0,1.0,3.0,1.0,1.0,69.6175837457314,28.55053685585635,111.0158621867231,5.0,28.894726718170386,1.54,3.0,1.0,3.0,1.0,1.0,22787.3126
0.0,0.0,3.0,1.0,3.0,1.0,2.0,57.280387445687886,31.928649252308105,103.57692886153464,4.0,25.318274544706263,1.54,3.0,1.0,3.0,1.0,2.0,23087.3126
0.0,0.0,3.0,1.0,3.0,1.0,3.0,45.29641748059954,35.89420952129507,97.34302128647738,4.0,21.96942228580084,1.54,3.0,1.0,3.0,1.0,3.0,23487.3126
0.0,0.0,3.0,1.0,3.0,2.0,0.0,153.82263083506277,16.163443182786708,177.2596234501035,6.0,55.25760458637131,1.54,3.0,1.0,3.0,2.0,0.0,26354.8726
0.0,0.0,3.0,1.0,3.0,2.0,1.0,65.53778331510894,28.922513742844043,107.4754282422328,5.0,27.5756663420775,1.54,3.0,1.0,3.0,2.0,1.0,27754.8726
0.0,0.0,3.0,1.0,3.0,2.0,2.0,53.30337558829951,32.4527915789111,100.3599233777206,4.0,24.062008558962567,1.54,3.0,1.0,3.0,2.0,2.0,28054.8726
0.0,0.0,3.0,1.0,3.0,2.0,3.0,41.45482414771869,36.58275730148714,94.49982223487504,4.0,20.7892847963965,1.54,3.0,1.0,3.0,2.0,3.0,28454.8726
0.0,0.0,3.0,1.0,3.0,3.0,0.0,150.01150392027878,16.082290652620916,173.33082536657912,6.0,53.94697052232441,1.54,3.0,1.0,3.0,3.0,0.0,25474.319
0.0,0.0,3.0,1.0,3.0,3.0,1.0,62.01496603138403,29.283622404870783,104.47621851844669,4.0,26.443991350761927,1.54,3.0,1.0,3.0,3.0,1.0,26874.319
0.0,0.0,3.0,1.0,3.0,3.0,2.0,49.840000090589136,32.94591627430325,97.61157868832883,4.0,22.974702708997803,1.54,3.0,1.0,3.0,3.0,2.0,27174.319
0.0,0.0,3.0,1.0,3.0,3.0,3.0,38.092127579667135,37.24767068712735,92.10125007600178,4.0,19.76764711283113,1.54,3.0,1.0,3.0,3.0,3.0,27574.319
0.0,0.0,3.0,1.0,3.0,4.0,0.0,148.5058611697858,16.054419128628606,171.78476890629727,6.0,53.429951498266206,1.54,3.0,1.0,3.0,4.0,0.0,26553.575
0.0,0.0,3.0,1.0,3.0,4.0,1.0,60.62443020744564,29.435734699472462,103.30624552168072,4.0,25.99904572053498,1.54,3.0,1.0,3.0,4.0,1.0,27953.575
0.0,0.0,3.0,1.0,3.0,4.0,2.0,48.48145661838484,33.14875996201874,96.547158563312,4.0,22.549918323300275,1.54,3.0,1.0,3.0,4.0,2.0,28253.575
0.0,0.0,3.0,1.0,3.0,4.0,3.0,36.77398700751961,37.51404930732261,91.1693585031374,4.0,19.368226605796703,1.54,3.0,1.0,3.0,4.0,3.0,28653.575
0.0,0.0,3.0,1.0,4.0,0.0,0.0,202.46360933291595,18.49588637611714,229.2826445782858,7.0,72.22237438002085,1.54,3.0,1.0,4.0,0.0,0.0,20903.5686
0.0,0.0,3.0,1.0,4.0,0.0,1.0,111.57843912515987,27.79388107701472,151.87956668683125,5.0,43.02294953964805,1.54,3.0,1.0,4.0,0.0,1.0,22303.5686
0.0,0.0,3.0,1.0,4.0,0.0,2.0,98.54208739034392,30.144894559531657,142.25218450166483,5.0,39.02082541711123,1.54,3.0,1.0,4.0,0.0,2.0,22603.5686
0.0,0.0,3.0,1.0,4.0,0.0,3.0,85.74966555318541,32.83038085380197,133.35371779119828,5.0,35.162845984328804,1.54,3.0,1.0,4.0,0.0,3.0,23003.5686
0.0,0.0,3.0,1.0,4.0,1.0,0.0,157.8458358674867,16.971811057652914,182.45496190108344,6.0,56.77342561849596,1.54,3.0,1.0,4.0,1.0,0.0,21640.5942
0.0,0.0,3.0,1.0,4.0,1.0,1.0,69.36211503499634,29.754298069373995,112.50584723558862,5.0,29.0281556585942,1.54,3.0,1.0,4.0,1.0,1.0,23040.5942
0.0,0.0,3.0,1.0,4.0,1.0,2.0,57.05387962641734,33.23143078131589,105.23945425932538,5.0,25.479670905962703,1.54,3.0,1.0,4.0,1.0,2.0,23340.5942
0.0,0.0,3.0,1.0,4.0,1.0,3.0,45.083178479746,37.29216804747959,99.1568221485914,4.0,22.152747435802404,1.54,3.0,1.0,4.0,1.0,3.0,23740.5942
0.0,0.0,3.0,1.0,4.0,2.0,0.0,153.4527088855328,16.886730155057183,177.93846761036573,6.0,55.26419263945663,1.54,3.0,1.0,4.0,2.0,0.0,26608.1542
0.0,0.0,3.0,1.0,4.0,2.0,1.0,65.27778276787842,30.16447813778368,109.01627606766476,5.0,27.71454564029308,1.54,3.0,1.0,4.0,2.0,1.0,28008.1542
0.0,0.0,3.0,1.0,4.0,2.0,2.0,53.05139751255528,33.793337157743586,102.05173639128348,4.0,24.221655854135875,1.54,3.0,1.0,4.0,2.0,2.0,28308.1542
0.0,0.0,3.0,1.0,4.0,2.0,3.0,41.23798494975032,38.03785861549625,96.39287994221988,4.0,20.98184300955092,1.54,3.0,1.0,4.0,2.0,3.0,28708.1542
0.0,0.0,3.0,1.0,4.0,3.0,0.0,149.61898639399814,16.818333198030487,174.00556953114236,6.0,53.94821034919895,1.54,3.0,1.0,4.0,3.0,0.0,25727.6006
0.0,0.0,3.0,1.0,4.0,3.0,1.0,61.73370437692456,30.55638415027033,106.04046139481652,5.0,26.58127778765382,1.54,3.0,1.0,4.0,3.0,1.0,27127.6006
0.0,0.0,3.0,1.0,4.0,3.0,2.0,49.57982784143451,34.32861890203459,99.35632524938468,4.0,23.13927872516006,1.54,3.0,1.0,4.0,3.0,2.0,27427.6006
0.0,0.0,3.0,1.0,4.0,3.0,3.0,37.85640914721424,38.74055333385461,94.03021148130344,4.0,19.960700370148235,1.54,3.0,1.0,4.0,3.0,3.0,27827.6006
0.0,0.0,3.0,1.0,4.0,4.0,0.0,148.10979248055406,16.796116687380874,172.46416167725633,6.0,53.431018797179085,1.54,3.0,1.0,4.0,4.0,0.0,26806.8566
0.0,0.0,3.0,1.0,4.0,4.0,1.0,60.336971154730605,30.720779637005712,104.88210162838888,4.0,26.13647286618045,1.54,3.0,1.0,4.0,4.0,1.0,28206.8566
0.0,0.0,3.0,1.0,4.0,4.0,2.0,48.21873746898434,34.547038738883224,98.311943640365,4.0,22.716478828670304,1.54,3.0,1.0,4.0,4.0,2.0,28506.8566
0.0,0.0,3.0,1.0,4.0,4.0,3.0,36.53240320812287,39.02678827140947,93.1212462016666,4.0,19.56291934442971,1.54,3.0,1.0,4.0,4.0,3.0,28906.8566
0.0,0.0,3.0,2.0,0.0,0.0,0.0,208.96325058719924,2.077993903099586,211.97634174669363,7.0,71.42777808391497,1.54,3.0,2.0,0.0,0.0,0.0,19051.5504
0.0,0.0,3.0,2.0,0.0,0.0,1.0,115.1285284265718,2.117453201466622,118.1988355686984,5.0,39.53119360090281,1.54,3.0,2.0,0.0,0.0,1.0,20451.5504
0.0,0.0,3.0,2.0,0.0,0.0,2.0,101.54335467907374,2.258951690011105,104.81883462958984,4.0,34.938128750157105,1.54,3.0,2.0,0.0,0.0,2.0,20751.5504
0.0,0.0,3.0,2.0,0.0,0.0,3.0,88.180055715066,2.5069659765166543,91.81515638101516,4.0,30.43999371682499,1.54,3.0,2.0,0.0,0.0,3.0,21151.5504
0.0,0.0,3.0,2.0,0.0,1.0,0.0,170.5940548759708,0.8791286335348226,171.86879139459631,6.0,58.16285919776695,1.54,3.0,2.0,0.0,1.0,0.0,19788.576
0.0,0.0,3.0,2.0,0.0,1.0,1.0,77.79484863718173,0.5417093408169293,78.58032718136627,4.0,26.549381346011288,1.54,3.0,2.0,0.0,1.0,1.0,21188.576
0.0,0.0,3.0,2.0,0.0,1.0,2.0,64.61125468264,0.5504148914062285,65.40935627517902,3.0,22.068552517224937,1.54,3.0,2.0,0.0,1.0,2.0,21488.576
0.0,0.0,3.0,2.0,0.0,1.0,3.0,51.766410914220415,0.6426251157981256,52.6982173321277,3.0,17.718180107026,1.54,3.0,2.0,0.0,1.0,3.0,21888.576
0.0,0.0,3.0,2.0,0.0,2.0,0.0,166.93341949174473,0.7929863452857422,168.08324969240903,6.0,56.9024791283805,1.54,3.0,2.0,0.0,2.0,0.0,24756.136
0.0,0.0,3.0,2.0,0.0,2.0,1.0,74.28259569884123,0.4447405910236731,74.92746955582557,3.0,25.337470065763355,1.54,3.0,2.0,0.0,2.0,1.0,26156.136
0.0,0.0,3.0,2.0,0.0,2.0,2.0,61.152035360616665,0.448166319780215,61.80187652429797,3.0,20.873706459129444,1.54,3.0,2.0,0.0,2.0,2.0,26456.136
0.0,0.0,3.0,2.0,0.0,2.0,3.0,48.39088979312415,0.5236189121208596,49.1501372156994,2.0,16.54872479058033,1.54,3.0,2.0,0.0,2.0,3.0,26856.136
0.0,0.0,3.0,2.0,0.0,3.0,0.0,163.7660294336178,0.7230113618030152,164.81439590823217,6.0,55.81276108664,1.54,3.0,2.0,0.0,3.0,0.0,23875.5824
0.0,0.0,3.0,2.0,0.0,3.0,1.0,71.25085023549903,0.3716059314191132,71.78967883605674,3.0,24.29329296551937,1.54,3.0,2.0,0.0,3.0,1.0,25275.5824
0.0,0.0,3.0,2.0,0.0,3.0,2.0,58.1679811966501,0.3693219751182077,58.70349806057151,3.0,19.844699528307668,1.54,3.0,2.0,0.0,3.0,2.0,25575.5824
0.0,0.0,3.0,2.0,0.0,3.0,3.0,45.46027009137367,0.4313257159170914,46.08569237945345,2.0,15.535424437079875,1.54,3.0,2.0,0.0,3.0,3.0,25975.5824
0.0,0.0,3.0,2.0,0.0,4.0,0.0,162.52146392238214,0.6976797456179701,163.5330995535282,6.0,55.38497312705802,1.54,3.0,2.0,0.0,4.0,0.0,24954.8384
0.0,0.0,3.0,2.0,0.0,4.0,1.0,70.05840987902333,0.3441899315874312,70.5574852798251,3.0,23.882846116348432,1.54,3.0,2.0,0.0,4.0,1.0,26354.8384
0.0,0.0,3.0,2.0,0.0,4.0,2.0,57.00063312994734,0.3392471302621897,57.49254146882751,3.0,19.44229748902008,1.54,3.0,2.0,0.0,4.0,2.0,26654.8384
0.0,0.0,3.0,2.0,0.0,4.0,3.0,44.31837514673644,0.402191466523565,44.90155277319561,2.0,15.141848588264205,1.54,3.0,2.0,0.0,4.0,3.0,27054.8384
0.0,0.0,3.0,2.0,1.0,0.0,0.0,200.1812025865657,17.098020585399375,224.97333243539484,7.0,71.19054664656043,1.54,3.0,2.0,1.0,0.0,0.0,20859.1133
0.0,0.0,3.0,2.0,1.0,0.0,1.0,109.26283912789876,25.699338073870493,146.52687933501096,5.0,41.85234417100388,1.54,3.0,2.0,1.0,0.0,1.0,22259.1133
0.0,0.0,3.0,2.0,1.0,0.0,2.0,96.23655027360569,27.90520471854791,136.69909711550014,5.0,37.82707955652021,1.54,3.0,2.0,1.0,0.0,2.0,22559.1133
0.0,0.0,3.0,2.0,1.0,0.0,3.0,83.43691497197321,30.45331012684405,127.59421465589708,5.0,33.94150684368336,1.54,3.0,2.0,1.0,0.0,3.0,22959.1133
0.0,0.0,3.0,2.0,1.0,1.0,0.0,155.67524298705936,15.35115600898942,177.93441920009403,6.0,55.73884416524525,1.54,3.0,2.0,1.0,1.0,0.0,21596.1389
0.0,0.0,3.0,2.0,1.0,1.0,1.0,67.17140476593855,27.01699138036732,106.34604226747116,5.0,27.78238704302633,1.54,3.0,2.0,1.0,1.0,1.0,22996.1389
0.0,0.0,3.0,2.0,1.0,1.0,2.0,54.86893154764316,30.27051851840769,98.7611833993343,4.0,24.19494161506728,1.54,3.0,2.0,1.0,1.0,2.0,23296.1389
0.0,0.0,3.0,2.0,1.0,1.0,3.0,42.920791658036094,34.096471770527266,92.36067572530064,4.0,20.83272349773876,1.54,3.0,2.0,1.0,1.0,3.0,23696.1389
0.0,0.0,3.0,2.0,1.0,2.0,0.0,151.2981631123909,15.237953691166354,173.39319596458213,6.0,54.22992098369635,1.54,3.0,2.0,1.0,2.0,0.0,26563.698900000003
0.0,0.0,3.0,2.0,1.0,2.0,1.0,63.09869477573855,27.33411519724508,102.73316181174393,4.0,26.45569930484696,1.54,3.0,2.0,1.0,2.0,1.0,27963.698900000003
0.0,0.0,3.0,2.0,1.0,2.0,2.0,50.90265071809654,30.73928498521076,95.47461394665214,4.0,22.932190396446394,1.54,3.0,2.0,1.0,2.0,2.0,28263.698900000003
0.0,0.0,3.0,2.0,1.0,2.0,3.0,39.07990133420526,34.73561462423569,89.446542539347,4.0,19.64378392986492,1.54,3.0,2.0,1.0,2.0,3.0,28663.698900000003
0.0,0.0,3.0,2.0,1.0,3.0,0.0,147.48279730941977,15.149743830678002,169.44992586390288,6.0,52.9165542062168,1.54,3.0,2.0,1.0,3.0,0.0,25683.1453
0.0,0.0,3.0,2.0,1.0,3.0,1.0,59.57589752225564,27.65868173741443,99.68098604150656,4.0,25.31734391551376,1.54,3.0,2.0,1.0,3.0,1.0,27083.1453
0.0,0.0,3.0,2.0,1.0,3.0,2.0,47.447463518708496,31.181741075303552,92.66098807789864,4.0,21.83839621314144,1.54,3.0,2.0,1.0,3.0,2.0,27383.1453
0.0,0.0,3.0,2.0,1.0,3.0,3.0,35.70936915565995,35.33640745282466,86.94715996225571,4.0,18.607748076791296,1.54,3.0,2.0,1.0,3.0,3.0,27783.1453
0.0,0.0,3.0,2.0,1.0,4.0,0.0,145.97538606434412,15.114362023255245,167.89121099806422,6.0,52.39755951213272,1.54,3.0,2.0,1.0,4.0,0.0,26762.4013
0.0,0.0,3.0,2.0,1.0,4.0,1.0,58.18477930128286,27.78962657105477,98.47973782931228,4.0,24.8683266249392,1.54,3.0,2.0,1.0,4.0,1.0,28162.4013
0.0,0.0,3.0,2.0,1.0,4.0,2.0,46.08392337132218,31.371863707398063,91.57312574704936,4.0,21.409585004703388,1.54,3.0,2.0,1.0,4.0,2.0,28462.4013
0.0,0.0,3.0,2.0,1.0,4.0,3.0,34.38310353642085,35.58801520375182,85.98572558186099,4.0,18.20286198466968,1.54,3.0,2.0,1.0,4.0,3.0,28862.4013
0.0,0.0,3.0,2.0,2.0,0.0,0.0,200.0270268032944,17.58365939132634,225.5233329207176,7.0,71.22699878173282,1.54,3.0,2.0,2.0,0.0,0.0,21018.5869
0.0,0.0,3.0,2.0,2.0,0.0,1.0,109.15423325345908,26.42711365548453,147.47354805391166,5.0,41.94860110512976,1.54,3.0,2.0,2.0,0.0,1.0,22418.5869
0.0,0.0,3.0,2.0,2.0,0.0,2.0,96.1347215107586,28.67992376990642,137.7206109771229,5.0,37.9342313635508,1.54,3.0,2.0,2.0,0.0,2.0,22718.5869
0.0,0.0,3.0,2.0,2.0,0.0,3.0,83.35065782694637,31.28390757710132,128.71232381374327,5.0,34.06417874777131,1.54,3.0,2.0,2.0,0.0,3.0,23118.5869
0.0,0.0,3.0,2.0,2.0,1.0,0.0,155.39363566486563,15.909792007567592,178.46283407583863,6.0,55.74532806343918,1.54,3.0,2.0,2.0,1.0,0.0,21755.6125
0.0,0.0,3.0,2.0,2.0,1.0,1.0,66.96277618213996,27.954734306362976,107.49714092636628,5.0,27.88306027999201,1.54,3.0,2.0,2.0,1.0,1.0,23155.6125
0.0,0.0,3.0,2.0,2.0,1.0,2.0,54.67558268166367,31.29667501479378,100.05576145311466,4.0,24.31698963947291,1.54,3.0,2.0,2.0,1.0,2.0,23455.6125
0.0,0.0,3.0,2.0,2.0,1.0,3.0,42.732958514048825,35.202455103013286,93.77651841341807,4.0,20.971255178628034,1.54,3.0,2.0,2.0,1.0,3.0,23855.6125
0.0,0.0,3.0,2.0,2.0,2.0,0.0,151.00004650465817,15.805156043129116,173.91752276719538,6.0,54.23235936747641,1.54,3.0,2.0,2.0,2.0,0.0,26723.1725
0.0,0.0,3.0,2.0,2.0,2.0,1.0,62.88032238043522,28.310307849540976,103.93026876226963,4.0,26.560095945813977,1.54,3.0,2.0,2.0,2.0,1.0,28123.1725
0.0,0.0,3.0,2.0,2.0,2.0,2.0,50.69860862210146,31.79712430851981,96.80443886945518,4.0,23.056400679973624,1.54,3.0,2.0,2.0,2.0,2.0,28423.1725
0.0,0.0,3.0,2.0,2.0,2.0,3.0,38.89235019402683,35.8803901040429,90.91891584488904,4.0,19.789510455008976,1.54,3.0,2.0,2.0,2.0,3.0,28823.1725
0.0,0.0,3.0,2.0,2.0,3.0,0.0,147.17165516638866,15.723628094083804,169.9709159028102,6.0,52.915786697789486,1.54,3.0,2.0,2.0,3.0,0.0,25842.6189
0.0,0.0,3.0,2.0,2.0,3.0,1.0,59.343273289609215,28.665454602921955,100.90818246384605,4.0,25.42249111080185,1.54,3.0,2.0,2.0,3.0,1.0,27242.6189
0.0,0.0,3.0,2.0,2.0,3.0,2.0,47.22854081050697,32.2711802002471,94.02175210086526,4.0,21.96332985221759,1.54,3.0,2.0,2.0,3.0,2.0,27542.6189
0.0,0.0,3.0,2.0,2.0,3.0,3.0,35.50794086017768,36.51091826385475,88.44877234276706,4.0,18.754197934745832,1.54,3.0,2.0,2.0,3.0,3.0,27942.6189
0.0,0.0,3.0,2.0,2.0,4.0,0.0,145.65862474386708,15.691116735114994,168.41074400978383,6.0,52.39540677544085,1.54,3.0,2.0,2.0,4.0,0.0,26921.8749
0.0,0.0,3.0,2.0,2.0,4.0,1.0,57.95055658658921,28.81368079368084,99.73039373742644,4.0,24.976092824683924,1.54,3.0,2.0,2.0,4.0,1.0,28321.8749
0.0,0.0,3.0,2.0,2.0,4.0,2.0,45.86222181672697,32.4696865543056,92.9432673204701,4.0,21.535108057125097,1.54,3.0,2.0,2.0,4.0,2.0,28621.8749
0.0,0.0,3.0,2.0,2.0,4.0,3.0,34.18016438655935,36.77761115589926,87.50770056261328,4.0,18.351558732959745,1.54,3.0,2.0,2.0,4.0,3.0,29021.8749
0.0,0.0,3.0,2.0,3.0,0.0,0.0,199.929524299786,17.88854352893345,225.86791241673947,7.0,71.24964172772206,1.54,3.0,2.0,3.0,0.0,0.0,20975.787
0.0,0.0,3.0,2.0,3.0,0.0,1.0,109.08795762462049,26.885890106886794,148.07249827960632,5.0,42.01002348193124,1.54,3.0,2.0,3.0,0.0,1.0,22375.787
0.0,0.0,3.0,2.0,3.0,0.0,2.0,96.07221312768252,29.17173218286841,138.3712247928417,5.0,38.00297945287698,1.54,3.0,2.0,3.0,0.0,2.0,22675.787
0.0,0.0,3.0,2.0,3.0,0.0,3.0,83.2975983526116,31.79818897366179,129.4049723644212,5.0,34.140252022068054,1.54,3.0,2.0,3.0,0.0,3.0,23075.787
0.0,0.0,3.0,2.0,3.0,1.0,0.0,155.21750951746952,16.26347417582913,178.79954707242177,6.0,55.75016901011637,1.54,3.0,2.0,3.0,1.0,0.0,21712.8126
0.0,0.0,3.0,2.0,3.0,1.0,1.0,66.8372455006309,28.55452053198642,108.24130027201122,5.0,27.950140727568023,1.54,3.0,2.0,3.0,1.0,1.0,23112.8126
0.0,0.0,3.0,2.0,3.0,1.0,2.0,54.560085868140426,31.94090818837118,100.87440274127864,4.0,24.39561539363967,1.54,3.0,2.0,3.0,1.0,2.0,23412.8126
0.0,0.0,3.0,2.0,3.0,1.0,3.0,42.62243882632895,35.90669234971453,94.68714273341502,4.0,21.0625539009496,1.54,3.0,2.0,3.0,1.0,3.0,23812.8126
0.0,0.0,3.0,2.0,3.0,2.0,0.0,150.81385142276548,16.166017246743746,174.25457643054392,6.0,54.23509063989437,1.54,3.0,2.0,3.0,2.0,0.0,26680.3726
0.0,0.0,3.0,2.0,3.0,2.0,1.0,62.74857834876076,28.92525206405187,104.69019384163596,4.0,26.62783776630016,1.54,3.0,2.0,3.0,2.0,1.0,28080.3726
0.0,0.0,3.0,2.0,3.0,2.0,2.0,50.57026614963718,32.46697406713298,97.64737854698,4.0,23.13534674516197,1.54,3.0,2.0,3.0,2.0,2.0,28380.3726
0.0,0.0,3.0,2.0,3.0,2.0,3.0,38.772398557428026,36.597524971676265,91.8388097663586,4.0,19.879962579342287,1.54,3.0,2.0,3.0,2.0,3.0,28780.3726
0.0,0.0,3.0,2.0,3.0,3.0,0.0,146.97656105794616,16.08697055658449,170.30266836499368,6.0,52.91594637155666,1.54,3.0,2.0,3.0,3.0,0.0,25799.819
0.0,0.0,3.0,2.0,3.0,3.0,1.0,59.198744722091725,29.2975268001984,101.6801585823794,4.0,25.48902060994749,1.54,3.0,2.0,3.0,3.0,1.0,27199.819
0.0,0.0,3.0,2.0,3.0,3.0,2.0,47.09118199895164,32.953843236927106,94.87425469249597,4.0,22.04155519200122,1.54,3.0,2.0,3.0,3.0,2.0,27499.819
0.0,0.0,3.0,2.0,3.0,3.0,3.0,35.38679443220264,37.257406963342255,89.41003452904891,4.0,18.84961558124053,1.54,3.0,2.0,3.0,3.0,3.0,27899.819
0.0,0.0,3.0,2.0,3.0,4.0,0.0,145.45656905896587,16.05917122505009,168.7423673352885,6.0,52.394061814232565,1.54,3.0,2.0,3.0,4.0,0.0,26879.075
0.0,0.0,3.0,2.0,3.0,4.0,1.0,57.80107588867704,29.45219804226652,100.50676304996348,4.0,25.04211804388497,1.54,3.0,2.0,3.0,4.0,1.0,28279.075
0.0,0.0,3.0,2.0,3.0,4.0,2.0,45.72417997651683,33.15840807210875,93.80387168107453,4.0,21.614209869211624,1.54,3.0,2.0,3.0,4.0,2.0,28579.075
0.0,0.0,3.0,2.0,3.0,4.0,3.0,34.06224723526128,37.53290493157166,88.48495938604017,4.0,18.44968566246645,1.54,3.0,2.0,3.0,4.0,3.0,28979.075
0.0,0.0,3.0,2.0,4.0,0.0,0.0,199.738874965474,18.50173380275694,226.56638897947155,7.0,71.29703477416568,1.54,3.0,2.0,4.0,0.0,0.0,21229.0686
0.0,0.0,3.0,2.0,4.0,0.0,1.0,108.95612580355969,27.802307980329235,149.26947237503708,5.0,42.13290513361055,1.54,3.0,2.0,4.0,0.0,1.0,22629.0686
0.0,0.0,3.0,2.0,4.0,0.0,2.0,95.9524575431381,30.149066918008813,139.66860457425088,5.0,38.141114810662565,1.54,3.0,2.0,4.0,0.0,2.0,22929.0686
0.0,0.0,3.0,2.0,4.0,0.0,3.0,83.19167680273303,32.8353245679303,130.80289742623197,5.0,34.29403450886048,1.54,3.0,2.0,4.0,0.0,3.0,23329.0686
0.0,0.0,3.0,2.0,4.0,1.0,0.0,154.86789996515205,16.97641343247557,179.48369944224163,6.0,55.76176964629472,1.54,3.0,2.0,4.0,1.0,0.0,21966.0942
0.0,0.0,3.0,2.0,4.0,1.0,1.0,66.58375591345761,29.75207535010408,109.72426517110851,5.0,28.08310679964464,1.54,3.0,2.0,4.0,1.0,1.0,23366.0942
0.0,0.0,3.0,2.0,4.0,1.0,2.0,54.32228278923349,33.24356248908126,102.52544839840132,4.0,24.553148083841258,1.54,3.0,2.0,4.0,1.0,2.0,23666.0942
0.0,0.0,3.0,2.0,4.0,1.0,3.0,42.40807393619493,37.303643911742846,96.49835760822204,4.0,21.24531197415521,1.54,3.0,2.0,4.0,1.0,3.0,24066.0942
